Memory	When	Capacity
TileLocalMemory_Tile1	0.618710937500	2000000.000000000000
TileLocalMemory_Tile1	0.620572509766	1000000.000000000000
TileLocalMemory_Tile1	0.632434082031	2000000.000000000000
TileLocalMemory_Tile1	0.634295654297	0.000000000000
TileLocalMemory_Tile1	0.642434082031	1000000.000000000000
TileLocalMemory_Tile1	0.646157226563	2000000.000000000000
TileLocalMemory_Tile1	0.648018798828	2000000.000000000000
TileLocalMemory_Tile1	0.649880371094	0.000000000000
TileLocalMemory_Tile1	0.661741943359	2000000.000000000000
TileLocalMemory_Tile1	0.663603515625	1000000.000000000000
TileLocalMemory_Tile1	0.675465087891	3000000.000000000000
TileLocalMemory_Tile1	0.677326660156	1000000.000000000000
TileLocalMemory_Tile1	0.689188232422	2000000.000000000000
TileLocalMemory_Tile1	0.691049804688	1000000.000000000000
TileLocalMemory_Tile1	0.702911376953	2000000.000000000000
TileLocalMemory_Tile1	0.704772949219	0.000000000000
TileLocalMemory_Tile1	0.716634521484	1000000.000000000000
GLOBAL_MEMORY	0.000000000000	0.000000000000
